DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-04-06 11:00:00,1.6,7.6,105.0,78.0
2004-04-06 12:00:00,2.6,14.5,136.0,91.0
2004-04-06 13:00:00,2.9,13.6,167.0,116.0
2004-04-06 14:00:00,2.5,11.5,166.0,131.0
2004-04-06 15:00:00,1.9,9.2,115.0,113.0
2004-04-06 16:00:00,1.9,10.3,109.0,98.0
2004-04-06 17:00:00,2.7,14.0,143.0,116.0
2004-04-06 18:00:00,3.0,15.0,159.0,120.0
2004-04-06 19:00:00,3.3,15.1,181.0,126.0
2004-04-06 20:00:00,3.2,14.8,178.0,126.0
2004-04-06 21:00:00,1.8,8.5,91.0,90.0
2004-04-06 22:00:00,1.3,5.9,76.0,81.0
2004-04-06 23:00:00,1.1,4.8,66.0,74.0
2004-04-07 00:00:00,0.9,4.0,56.0,67.0
2004-04-07 01:00:00,0.7,2.3,35.0,46.0
2004-04-07 02:00:00,0.4,1.4,21.0,30.0
2004-04-07 03:00:00,0.3,0.7,16.5,24.5
2004-04-07 04:00:00,0.3,0.7,12.0,19.0
2004-04-07 05:00:00,0.3,0.8,22.0,32.0
2004-04-07 06:00:00,0.8,3.6,55.0,61.0
2004-04-07 07:00:00,2.8,12.9,152.0,111.0
2004-04-07 08:00:00,3.1,15.7,153.0,102.0
2004-04-07 09:00:00,2.3,8.6,152.0,116.0
2004-04-07 10:00:00,1.6,7.4,112.0,96.0
2004-04-07 11:00:00,1.5,6.6,119.0,97.0
2004-04-07 12:00:00,1.6,7.8,122.0,110.0
2004-04-07 13:00:00,1.8,9.1,115.0,103.0
2004-04-07 14:00:00,1.4,6.1,84.0,79.0
2004-04-07 15:00:00,1.9,7.5,146.0,104.0
2004-04-07 16:00:00,1.2,5.9,65.0,69.0
2004-04-07 17:00:00,2.3,12.7,120.0,96.0
2004-04-07 18:00:00,3.3,13.5,185.0,121.0
2004-04-07 19:00:00,3.1,14.5,157.0,129.0
2004-04-07 20:00:00,3.3,11.0,174.0,116.0
2004-04-07 21:00:00,1.2,3.2,62.0,71.0
2004-04-07 22:00:00,1.3,4.3,81.0,85.0
2004-04-07 23:00:00,1.9,7.1,118.0,101.0
2004-04-08 00:00:00,1.4,4.8,95.0,97.0
2004-04-08 01:00:00,1.5,5.7,84.0,89.0
2004-04-08 02:00:00,1.1,4.1,56.0,72.0
2004-04-08 03:00:00,0.8,3.3,49.5,64.5
2004-04-08 04:00:00,0.8,1.8,43.0,57.0
2004-04-08 05:00:00,0.8,2.8,69.0,62.0
2004-04-08 06:00:00,1.1,4.8,74.0,64.0
2004-04-08 07:00:00,2.6,13.8,161.0,80.0
2004-04-08 08:00:00,5.1,27.1,308.0,118.0
2004-04-08 09:00:00,4.2,19.1,300.0,130.0
2004-04-08 10:00:00,2.6,11.7,189.0,113.0
2004-04-08 11:00:00,2.4,12.7,164.0,112.0
2004-04-08 12:00:00,2.1,11.3,122.0,96.0
2004-04-08 13:00:00,2.6,14.2,166.0,125.0
2004-04-08 14:00:00,2.8,13.9,181.0,128.0
2004-04-08 15:00:00,2.5,13.2,127.0,101.0
2004-04-08 16:00:00,1.9,10.7,106.0,95.0
2004-04-08 17:00:00,3.6,19.7,192.0,138.0
2004-04-08 18:00:00,4.6,24.0,241.0,154.0
2004-04-08 19:00:00,6.3,29.1,326.0,171.0
2004-04-08 20:00:00,4.3,15.8,232.0,136.0
2004-04-08 21:00:00,1.6,7.0,92.0,93.0
2004-04-08 22:00:00,1.4,6.3,95.0,99.0
2004-04-08 23:00:00,2.0,6.3839999999999995,129.0,106.0
2004-04-09 00:00:00,2.4,6.468,154.0,109.0
2004-04-09 01:00:00,1.8,6.552,118.0,97.0
2004-04-09 02:00:00,1.0,6.636,69.0,83.0
2004-04-09 03:00:00,1.0,6.72,83.0,81.0
2004-04-09 04:00:00,1.0,6.804,97.0,79.0
2004-04-09 05:00:00,0.9,6.804,145.0,84.0
2004-04-09 06:00:00,1.5,6.804,169.0,86.0
2004-04-09 07:00:00,2.6,6.804,250.0,111.0
2004-04-09 08:00:00,2.9,6.804,215.0,117.0
2004-04-09 09:00:00,2.7,6.804,237.0,122.0
2004-04-09 10:00:00,2.4,6.804,190.0,119.0
2004-04-09 11:00:00,2.6,6.804,219.0,121.0
2004-04-09 12:00:00,4.1,6.804,294.0,127.0
2004-04-09 13:00:00,4.3,6.804,253.0,135.0
2004-04-09 14:00:00,2.2,6.804,176.0,119.0
2004-04-09 15:00:00,3.4,6.804,243.0,137.0
2004-04-09 16:00:00,3.6,6.804,214.0,139.0
2004-04-09 17:00:00,2.5,7.896,141.0,117.0
2004-04-09 18:00:00,2.8,7.98,166.0,127.0
2004-04-09 19:00:00,3.4,8.064,197.0,137.0
2004-04-09 20:00:00,3.0,8.148,191.0,127.0
2004-04-09 21:00:00,2.1,8.232,159.0,107.0
2004-04-09 22:00:00,2.4,8.316,175.0,102.0
2004-04-09 23:00:00,2.3,8.4,157.0,95.0
2004-04-10 00:00:00,1.3,5.4,83.0,79.0
2004-04-10 01:00:00,1.7,6.9,118.0,78.0
2004-04-10 02:00:00,1.7,6.4,101.0,75.0
2004-04-10 03:00:00,1.0,3.6,73.5,63.5
2004-04-10 04:00:00,0.8,3.3,46.0,52.0
2004-04-10 05:00:00,1.0,4.0,81.0,55.0
2004-04-10 06:00:00,1.4,6.0,112.0,65.0
2004-04-10 07:00:00,1.7,8.2,150.0,72.0
2004-04-10 08:00:00,2.0,9.9,138.0,76.0
2004-04-10 09:00:00,2.0,8.8,124.0,84.0
2004-04-10 10:00:00,1.9,8.4,124.0,90.0
2004-04-10 11:00:00,2.1,7.5,115.0,89.0
2004-04-10 12:00:00,1.8,7.8,101.0,87.0
2004-04-10 13:00:00,1.5,6.4,90.0,88.0
2004-04-10 14:00:00,1.3,5.1,90.0,81.0
2004-04-10 15:00:00,1.4,6.9,89.0,89.0
2004-04-10 16:00:00,1.5,6.8,92.0,91.0
2004-04-10 17:00:00,1.7,7.4,103.0,104.0
2004-04-10 18:00:00,2.0,8.7,122.0,111.0
2004-04-10 19:00:00,2.5,11.2,159.0,129.0
2004-04-10 20:00:00,2.4,10.5,172.0,133.0
2004-04-10 21:00:00,2.0,8.2,125.0,115.0
2004-04-10 22:00:00,2.9,11.6,187.0,125.0
2004-04-10 23:00:00,2.5,9.7,174.0,117.0
2004-04-11 00:00:00,1.4,5.1,75.0,84.0
2004-04-11 01:00:00,1.2,4.0,48.0,63.0
2004-04-11 02:00:00,1.0,3.7,61.0,68.0
2004-04-11 03:00:00,1.0,4.0,49.5,60.0
2004-04-11 04:00:00,0.85,3.0,38.0,52.0
2004-04-11 05:00:00,0.7,2.9,38.0,49.0
2004-04-11 06:00:00,0.8,2.9,41.0,49.0
2004-04-11 07:00:00,0.9,3.0,51.0,52.0
2004-04-11 08:00:00,1.1,3.7,61.0,58.0
2004-04-11 09:00:00,1.0,3.9,47.0,51.0
2004-04-11 10:00:00,1.6,6.2,87.0,77.0
2004-04-11 11:00:00,1.8,7.3,107.0,90.0
2004-04-11 12:00:00,2.6,9.2,161.0,118.0
2004-04-11 13:00:00,1.1,4.0,61.0,70.0
2004-04-11 14:00:00,0.6,2.3,26.0,35.0
2004-04-11 15:00:00,0.9,3.1,42.0,46.0
2004-04-11 16:00:00,1.0,3.2,55.0,58.0
2004-04-11 17:00:00,1.2,3.3,65.0,61.0
2004-04-11 18:00:00,1.4,4.0,75.0,80.0
2004-04-11 19:00:00,2.0,5.7,93.0,93.0
2004-04-11 20:00:00,1.1,3.4,63.0,78.0
2004-04-11 21:00:00,1.1,3.5,60.0,76.0
2004-04-11 22:00:00,1.1,2.9,63.0,74.0
2004-04-11 23:00:00,1.1,3.1,66.0,81.0
2004-04-12 00:00:00,0.7,1.6,41.0,58.0
2004-04-12 01:00:00,0.6,1.1,42.0,59.0
2004-04-12 02:00:00,0.7,2.0,36.0,54.0
2004-04-12 03:00:00,0.6,1.7,26.0,39.5
2004-04-12 04:00:00,0.3,0.7,16.0,25.0
2004-04-12 05:00:00,0.3,0.5,16.0,26.0
2004-04-12 06:00:00,0.4,0.7,33.0,49.0
2004-04-12 07:00:00,0.5,0.9,39.0,53.0
2004-04-12 08:00:00,0.6,1.5,45.0,57.0
2004-04-12 09:00:00,0.8,2.2,63.0,73.0
2004-04-12 10:00:00,1.0,2.9,71.0,78.0
2004-04-12 11:00:00,1.3,3.9,104.0,93.0
2004-04-12 12:00:00,1.1,2.8,85.0,71.0
2004-04-12 13:00:00,0.6,1.4,53.0,56.0
2004-04-12 14:00:00,0.7,1.7,58.0,60.0
2004-04-12 15:00:00,1.2,3.6,89.0,77.0
2004-04-12 16:00:00,1.4,3.1,96.0,82.0
2004-04-12 17:00:00,1.2,3.5,88.0,77.0
2004-04-12 18:00:00,1.3,3.9,100.0,91.0
2004-04-12 19:00:00,1.8,5.2,127.0,93.0
2004-04-12 20:00:00,1.2,3.7,88.0,82.0
2004-04-12 21:00:00,0.8,2.7,66.0,74.0
2004-04-12 22:00:00,0.8,2.6,61.0,68.0
2004-04-12 23:00:00,0.8,2.4,54.0,65.0
2004-04-13 00:00:00,0.7,2.0,46.0,58.0
2004-04-13 01:00:00,0.5,1.3,25.0,36.0
2004-04-13 02:00:00,0.3,1.2,18.0,29.0
2004-04-13 03:00:00,0.4,1.3,19.5,28.5
2004-04-13 04:00:00,0.3,0.9,21.0,28.0
2004-04-13 05:00:00,0.7,3.1,76.0,68.0
2004-04-13 06:00:00,1.6,6.9,149.0,99.0
2004-04-13 07:00:00,3.9,19.1,328.0,130.0
2004-04-13 08:00:00,4.5,22.1,282.0,128.0
2004-04-13 09:00:00,2.7,11.8,206.0,120.0
2004-04-13 10:00:00,1.6,7.3,133.0,93.0
2004-04-13 11:00:00,1.6,8.0,137.0,96.0
2004-04-13 12:00:00,1.6,7.2,116.0,84.0
2004-04-13 13:00:00,1.5,7.7,112.0,87.0
2004-04-13 14:00:00,1.8,9.7,128.0,87.0
2004-04-13 15:00:00,2.1,9.8,145.0,103.0
2004-04-13 16:00:00,1.7,7.7,110.0,88.0
2004-04-13 17:00:00,3.0,15.3,184.0,118.0
2004-04-13 18:00:00,4.6,21.5,243.0,134.0
2004-04-13 19:00:00,5.0,21.7,259.0,144.0
2004-04-13 20:00:00,3.5,14.6,205.0,129.0
2004-04-13 21:00:00,2.1,9.3,144.0,108.0
2004-04-13 22:00:00,2.1,9.4,152.0,104.0
2004-04-13 23:00:00,1.5,6.8,108.0,90.0
2004-04-14 00:00:00,1.1,4.9,64.0,74.0
2004-04-14 01:00:00,0.9,3.9,73.0,73.0
2004-04-14 02:00:00,0.7,2.7,47.0,60.0
2004-04-14 03:00:00,0.4,1.9,46.0,58.5
2004-04-14 04:00:00,0.65,1.7,45.0,57.0
2004-04-14 05:00:00,0.9,3.3,79.0,62.0
2004-04-14 06:00:00,1.6,7.4,113.0,71.0
2004-04-14 07:00:00,3.9,18.2,263.0,94.0
2004-04-14 08:00:00,5.0,27.7,275.0,99.0
2004-04-14 09:00:00,4.3,18.3,263.0,119.0
2004-04-14 10:00:00,2.7,12.3,183.0,103.0
2004-04-14 11:00:00,2.1,8.9,147.0,95.0
2004-04-14 12:00:00,2.1,10.4,132.0,95.0
2004-04-14 13:00:00,2.185714285714286,9.7,140.42857142857142,95.9047619047619
2004-04-14 14:00:00,2.2714285714285714,12.8,148.85714285714286,96.8095238095238
2004-04-14 15:00:00,2.357142857142857,12.9,157.28571428571428,97.71428571428572
2004-04-14 16:00:00,2.442857142857143,8.9,165.71428571428572,98.61904761904762
2004-04-14 17:00:00,2.5285714285714285,11.0,174.14285714285714,99.52380952380952
2004-04-14 18:00:00,2.6142857142857143,12.6,182.57142857142856,100.42857142857144
2004-04-14 19:00:00,2.6142857142857143,13.3,182.57142857142856,100.42857142857144
2004-04-14 20:00:00,2.6142857142857143,18.1,182.57142857142856,100.42857142857144
2004-04-14 21:00:00,2.6142857142857143,13.0,182.57142857142856,100.42857142857144
2004-04-14 22:00:00,2.6142857142857143,7.8,182.57142857142856,100.42857142857144
2004-04-14 23:00:00,2.6142857142857143,5.8,182.57142857142856,100.42857142857144
2004-04-15 00:00:00,2.6142857142857143,4.7,182.57142857142856,100.42857142857144
2004-04-15 01:00:00,2.6142857142857143,3.1,182.57142857142856,100.42857142857144
2004-04-15 02:00:00,2.6142857142857143,2.1,182.57142857142856,100.42857142857144
2004-04-15 03:00:00,3.3857142857142857,1.7,258.42857142857144,108.57142857142856
2004-04-15 04:00:00,3.4714285714285715,1.3,266.8571428571429,109.47619047619048
2004-04-15 05:00:00,3.557142857142857,2.6,275.2857142857143,110.38095238095238
2004-04-15 06:00:00,3.642857142857143,7.9,283.7142857142857,111.28571428571428
2004-04-15 07:00:00,3.7285714285714286,21.4,292.1428571428571,112.1904761904762
2004-04-15 08:00:00,3.814285714285714,22.1,300.57142857142856,113.0952380952381
2004-04-15 09:00:00,3.9,19.1,309.0,114.0
2004-04-15 10:00:00,3.8,17.3,327.0,127.0
2004-04-15 11:00:00,3.8,17.5,299.0,135.0
2004-04-15 12:00:00,3.9,17.0,257.0,135.0
2004-04-15 13:00:00,3.5,17.0,195.0,120.0
2004-04-15 14:00:00,4.0,19.5,231.0,129.0
2004-04-15 15:00:00,3.0,14.8,170.0,114.0
2004-04-15 16:00:00,3.1,14.0,192.0,129.0
2004-04-15 17:00:00,5.2,24.4,251.0,149.0
2004-04-15 18:00:00,5.9,28.1,289.0,149.0
2004-04-15 19:00:00,7.3,33.7,351.0,158.0
2004-04-15 20:00:00,6.1,24.2,319.0,148.0
2004-04-15 21:00:00,4.6,19.8,264.0,134.0
2004-04-15 22:00:00,2.5,9.3,144.0,111.0
2004-04-15 23:00:00,2.2,7.3,119.0,106.0
2004-04-16 00:00:00,2.0,7.1,120.0,108.0
2004-04-16 01:00:00,1.9,6.7,96.0,93.0
2004-04-16 02:00:00,1.6,6.0,77.0,83.0
2004-04-16 03:00:00,1.0,2.7,70.0,76.0
2004-04-16 04:00:00,1.0,3.6,63.0,69.0
2004-04-16 05:00:00,1.2,5.4,97.0,77.0
2004-04-16 06:00:00,2.0,10.0,180.0,87.0
2004-04-16 07:00:00,4.5,23.2,352.0,109.0
2004-04-16 08:00:00,4.1,18.7,279.0,116.0
2004-04-16 09:00:00,2.6,9.9,186.0,105.0
2004-04-16 10:00:00,2.3,10.2,169.0,106.0
2004-04-16 11:00:00,2.6,11.0,172.0,108.0
2004-04-16 12:00:00,2.4,10.5,127.0,100.0
2004-04-16 13:00:00,4.3,18.9,230.0,149.0
2004-04-16 14:00:00,4.6,18.9,280.0,148.0
2004-04-16 15:00:00,4.0,17.5,242.0,126.0
2004-04-16 16:00:00,4.7,17.7,250.0,140.0
2004-04-16 17:00:00,5.7,23.0,309.0,142.0
2004-04-16 18:00:00,5.2,20.4,270.0,141.0
2004-04-16 19:00:00,6.4,26.8,323.0,149.0
2004-04-16 20:00:00,6.0,19.9,307.0,140.0
2004-04-16 21:00:00,3.4,12.5,224.0,117.0
2004-04-16 22:00:00,2.7,9.6,166.0,103.0
2004-04-16 23:00:00,3.1,10.0,171.0,99.0
2004-04-17 00:00:00,2.6,8.1,169.0,100.0
2004-04-17 01:00:00,2.2,7.1,120.0,88.0
2004-04-17 02:00:00,1.9,6.4,103.0,83.0
2004-04-17 03:00:00,1.891156462585034,5.1,102.70068027210884,82.83673469387755
2004-04-17 04:00:00,1.882312925170068,3.0,102.40136054421768,82.6734693877551
2004-04-17 05:00:00,1.873469387755102,4.2,102.10204081632654,82.51020408163265
2004-04-17 06:00:00,1.864625850340136,5.1,101.80272108843538,82.34693877551021
2004-04-17 07:00:00,1.85578231292517,8.1,101.50340136054422,82.18367346938776
2004-04-17 08:00:00,1.846938775510204,8.8,101.20408163265306,82.0204081632653
2004-04-17 09:00:00,1.846938775510204,7.2,101.20408163265306,82.0204081632653
2004-04-17 10:00:00,1.846938775510204,9.2,101.20408163265306,82.0204081632653
2004-04-17 11:00:00,1.846938775510204,6.0,101.20408163265306,82.0204081632653
2004-04-17 12:00:00,1.846938775510204,5.0,101.20408163265306,82.0204081632653
2004-04-17 13:00:00,1.846938775510204,7.5,101.20408163265306,82.0204081632653
2004-04-17 14:00:00,1.846938775510204,3.9,101.20408163265306,82.0204081632653
2004-04-17 15:00:00,1.846938775510204,5.0,101.20408163265306,82.0204081632653
2004-04-17 16:00:00,1.846938775510204,5.4,101.20408163265306,82.0204081632653
2004-04-17 17:00:00,1.846938775510204,5.0,101.20408163265306,82.0204081632653
2004-04-17 18:00:00,1.846938775510204,5.5,101.20408163265306,82.0204081632653
2004-04-17 19:00:00,1.846938775510204,7.8,101.20408163265306,82.0204081632653
2004-04-17 20:00:00,1.846938775510204,8.2,101.20408163265306,82.0204081632653
2004-04-17 21:00:00,1.846938775510204,5.3,101.20408163265306,82.0204081632653
2004-04-17 22:00:00,1.846938775510204,7.9,101.20408163265306,82.0204081632653
2004-04-17 23:00:00,1.846938775510204,10.7,101.20408163265306,82.0204081632653
2004-04-18 00:00:00,1.846938775510204,6.9,101.20408163265306,82.0204081632653
2004-04-18 01:00:00,1.846938775510204,6.3,101.20408163265306,82.0204081632653
2004-04-18 02:00:00,1.846938775510204,5.6,101.20408163265306,82.0204081632653
2004-04-18 03:00:00,1.846938775510204,5.4,101.20408163265306,82.0204081632653
2004-04-18 04:00:00,1.846938775510204,3.2,101.20408163265306,82.0204081632653
2004-04-18 05:00:00,1.846938775510204,1.9,101.20408163265306,82.0204081632653
2004-04-18 06:00:00,1.846938775510204,2.3,101.20408163265306,82.0204081632653
2004-04-18 07:00:00,1.846938775510204,2.4,101.20408163265306,82.0204081632653
2004-04-18 08:00:00,1.846938775510204,2.9,101.20408163265306,82.0204081632653
2004-04-18 09:00:00,1.846938775510204,4.2,101.20408163265306,82.0204081632653
2004-04-18 10:00:00,1.846938775510204,6.8,101.20408163265306,82.0204081632653
2004-04-18 11:00:00,1.846938775510204,7.3,101.20408163265306,82.0204081632653
2004-04-18 12:00:00,1.846938775510204,5.3,101.20408163265306,82.0204081632653
2004-04-18 13:00:00,1.846938775510204,3.4,101.20408163265306,82.0204081632653
2004-04-18 14:00:00,1.846938775510204,3.4,101.20408163265306,82.0204081632653
2004-04-18 15:00:00,1.846938775510204,6.8,101.20408163265306,82.0204081632653
2004-04-18 16:00:00,1.846938775510204,7.0,101.20408163265306,82.0204081632653
2004-04-18 17:00:00,1.846938775510204,7.7,101.20408163265306,82.0204081632653
2004-04-18 18:00:00,1.846938775510204,8.5,101.20408163265306,82.0204081632653
2004-04-18 19:00:00,1.846938775510204,13.5,101.20408163265306,82.0204081632653
2004-04-18 20:00:00,1.846938775510204,9.2,101.20408163265306,82.0204081632653
2004-04-18 21:00:00,1.846938775510204,8.7,101.20408163265306,82.0204081632653
2004-04-18 22:00:00,1.846938775510204,6.6,101.20408163265306,82.0204081632653
2004-04-18 23:00:00,1.846938775510204,9.1,101.20408163265306,82.0204081632653
2004-04-19 00:00:00,1.846938775510204,7.8,101.20408163265306,82.0204081632653
2004-04-19 01:00:00,1.846938775510204,4.2,101.20408163265306,82.0204081632653
2004-04-19 02:00:00,1.846938775510204,3.4,101.20408163265306,82.0204081632653
2004-04-19 03:00:00,1.846938775510204,1.7,101.20408163265306,82.0204081632653
2004-04-19 04:00:00,1.846938775510204,2.1,101.20408163265306,82.0204081632653
2004-04-19 05:00:00,1.846938775510204,2.2,101.20408163265306,82.0204081632653
2004-04-19 06:00:00,1.846938775510204,6.9,101.20408163265306,82.0204081632653
2004-04-19 07:00:00,1.846938775510204,16.5,101.20408163265306,82.0204081632653
2004-04-19 08:00:00,1.846938775510204,18.7,101.20408163265306,82.0204081632653
2004-04-24 00:00:00,2.8,13.4,161.0,113.0
2004-04-24 01:00:00,2.6,13.4,148.0,100.0
2004-04-24 02:00:00,1.8,9.0,109.0,87.0
2004-04-24 03:00:00,1.1,5.8,77.0,73.5
2004-04-24 04:00:00,0.9,3.8,45.0,60.0
2004-04-24 05:00:00,0.7,3.7,71.0,65.0
2004-04-24 06:00:00,0.9,5.7,75.0,64.0
2004-04-24 07:00:00,1.5,10.0,106.0,73.0
2004-04-24 08:00:00,2.5,15.0,166.0,86.0
2004-04-24 09:00:00,3.0,15.6,188.0,105.0
2004-04-24 10:00:00,2.6,12.3,161.0,107.0
2004-04-24 11:00:00,2.6,14.4,139.0,114.0
2004-04-24 12:00:00,2.6,14.6,134.0,105.0
2004-04-24 13:00:00,1.9,8.7,84.0,74.0
2004-04-24 14:00:00,2.0,11.0,98.0,95.0
2004-04-24 15:00:00,1.7,9.0,91.0,89.0
2004-04-24 16:00:00,1.9,10.7,99.0,95.0
2004-04-24 17:00:00,1.8,9.9,90.0,93.0
2004-04-24 18:00:00,2.8,15.7,147.0,123.0
2004-04-24 19:00:00,3.5,19.4,177.0,134.0
2004-04-24 20:00:00,3.4,16.8,162.0,126.0
2004-04-24 21:00:00,2.0,6.8,88.0,79.0
2004-04-24 22:00:00,1.1,3.0,53.0,54.0
2004-04-24 23:00:00,1.3,3.2,68.0,69.0
2004-04-25 00:00:00,1.2,3.1,61.0,67.0
2004-04-25 01:00:00,1.3,3.9,71.0,73.0
2004-04-25 02:00:00,1.0,3.6,63.0,73.0
2004-04-25 03:00:00,1.3,4.5,43.0,53.0
2004-04-25 04:00:00,0.8,1.2,23.0,33.0
2004-04-25 05:00:00,0.3,0.7,14.0,20.0
2004-04-25 06:00:00,0.5,1.1,34.0,37.0
2004-04-25 07:00:00,0.6,1.4,42.0,50.0
2004-04-25 08:00:00,0.6,1.6,40.0,45.0
2004-04-25 09:00:00,0.8,2.3,48.0,48.0
2004-04-25 10:00:00,1.0,2.5,61.0,56.0
2004-04-25 11:00:00,0.9,2.7,58.0,58.0
2004-04-25 12:00:00,1.0,2.7,57.0,52.0
2004-04-25 13:00:00,0.8,2.2,54.0,52.0
2004-04-25 14:00:00,0.7,2.0,41.0,44.0
2004-04-25 15:00:00,0.9,3.4,57.0,59.0
2004-04-25 16:00:00,1.3,4.5,83.0,74.0
2004-04-25 17:00:00,1.4,4.7,81.0,76.0
2004-04-25 18:00:00,1.5,6.0,98.0,83.0
2004-04-25 19:00:00,2.7,11.7,124.0,100.0
2004-04-25 20:00:00,2.5,8.2,133.0,101.0
2004-04-25 21:00:00,1.4,5.1,100.0,90.0
2004-04-25 22:00:00,2.8,13.0,116.0,93.0
2004-04-25 23:00:00,2.1,7.0,102.0,79.0
2004-04-26 00:00:00,1.1,3.9,55.0,57.0
2004-04-26 01:00:00,0.7,2.2,33.0,43.0
2004-04-26 02:00:00,0.4,1.3,17.0,25.0
2004-04-26 03:00:00,0.3,0.8,13.5,21.0
2004-04-26 04:00:00,0.35,0.6,10.0,17.0
2004-04-26 05:00:00,0.4,1.2,35.0,44.0
2004-04-26 06:00:00,0.8,3.4,70.0,72.0
2004-04-26 07:00:00,1.9,7.5,116.0,91.0
2004-04-26 08:00:00,2.1,8.9,134.0,89.0
2004-04-26 09:00:00,1.4,5.3,113.0,84.0
2004-04-26 10:00:00,1.4,5.4,110.0,83.0
2004-04-26 11:00:00,1.3,5.2,98.0,78.0
2004-04-26 12:00:00,1.5,6.6,96.0,80.0
2004-04-26 13:00:00,1.6,6.9,95.0,75.0
2004-04-26 14:00:00,1.3,5.4,86.0,77.0
2004-04-26 15:00:00,1.4,6.0,86.0,77.0
2004-04-26 16:00:00,1.5,6.4,91.0,81.0
2004-04-26 17:00:00,2.2,10.7,119.0,101.0
2004-04-26 18:00:00,3.2,13.9,147.0,119.0
2004-04-26 19:00:00,3.0,12.5,135.0,111.0
2004-04-26 20:00:00,2.6,9.3,124.0,109.0
2004-04-26 21:00:00,1.6,6.7,89.0,101.0
2004-04-26 22:00:00,1.5,5.3,79.0,89.0
2004-04-26 23:00:00,1.2,4.0,63.0,75.0
2004-04-29 00:00:00,1.5,7.8,88.0,89.0
2004-04-29 01:00:00,1.0,5.2,51.0,61.0
2004-04-29 02:00:00,0.6,2.8,34.0,54.0
2004-04-29 03:00:00,0.4,2.3,32.5,49.0
2004-04-29 04:00:00,0.6000000000000001,2.5,31.0,44.0
2004-04-29 05:00:00,0.8,4.4,76.0,57.0
2004-04-29 06:00:00,1.5,9.4,139.0,68.0
2004-04-29 07:00:00,4.9,29.8,293.0,95.0
2004-04-29 08:00:00,7.2,36.2,368.0,125.0
2004-04-29 09:00:00,3.5,18.0,250.0,135.0
2004-04-29 10:00:00,2.1,10.9,145.0,118.0
2004-04-29 11:00:00,1.5,9.0,110.0,91.0
2004-04-29 12:00:00,2.0,14.4,104.0,89.0
2004-04-29 13:00:00,3.8,22.3,205.0,129.0
2004-04-29 14:00:00,3.4,20.9,201.0,122.0
2004-04-29 15:00:00,4.4,23.1,266.0,138.0
2004-04-29 16:00:00,3.9,21.2,246.0,136.0
2004-04-29 17:00:00,4.9,24.8,247.0,143.0
2004-04-29 18:00:00,5.4,28.6,271.0,145.0
2004-04-29 19:00:00,6.5,32.6,332.0,146.0
2004-04-29 20:00:00,4.3,19.2,245.0,122.0
2004-04-29 21:00:00,2.9,16.3,180.0,112.0
2004-04-29 22:00:00,2.7,13.7,156.0,102.0
2004-04-29 23:00:00,2.8,13.6,172.0,97.0
2004-04-30 00:00:00,2.3,11.1,137.0,85.0
2004-04-30 01:00:00,1.7,7.6,91.0,76.0
2004-04-30 02:00:00,1.2,5.9,80.0,74.0
2004-04-30 03:00:00,1.0,5.0,63.0,65.0
2004-04-30 04:00:00,0.9,4.0,46.0,56.0
2004-04-30 05:00:00,0.8,4.5,68.0,66.0
2004-04-30 06:00:00,1.7,9.3,162.0,90.0
2004-04-30 07:00:00,3.0,18.3,213.0,111.0
2004-04-30 08:00:00,3.4,19.9,161.0,103.0
2004-04-30 09:00:00,3.3,16.6,209.0,117.0
2004-04-30 10:00:00,2.7,12.6,191.0,116.0
2004-04-30 11:00:00,2.6,12.9,215.0,109.0
2004-04-30 12:00:00,3.2,14.9,212.0,116.0
2004-04-30 13:00:00,3.4,17.4,202.0,115.0
2004-04-30 14:00:00,2.6,15.4,153.0,94.0
2004-04-30 15:00:00,3.4,16.7,185.0,121.0
2004-04-30 16:00:00,4.0,18.0,210.0,114.0
2004-04-30 17:00:00,4.5,19.2,215.0,110.0
2004-04-30 18:00:00,4.2,21.0,215.0,122.0
2004-04-30 19:00:00,5.7,26.9,281.0,135.0
2004-04-30 20:00:00,4.4,19.5,254.0,133.0
2004-04-30 21:00:00,3.1,15.1,189.0,110.0
2004-04-30 22:00:00,3.0,14.6,174.0,102.0
2004-04-30 23:00:00,3.1,13.7,167.0,108.0
2004-05-01 00:00:00,3.5,15.2,185.0,110.0
2004-05-01 01:00:00,2.4,9.3,129.0,84.0
2004-05-01 02:00:00,1.6,6.5,85.0,71.0
2004-05-01 03:00:00,1.3,6.3,60.0,56.5
2004-05-01 04:00:00,0.95,3.5,35.0,42.0
2004-05-01 05:00:00,0.6,2.6,24.0,32.0
2004-05-01 06:00:00,0.7,3.1,30.0,35.0
2004-05-01 07:00:00,1.2,6.5,75.0,67.0
2004-05-01 08:00:00,1.5,6.5,79.0,73.0
2004-05-01 09:00:00,1.8,8.8,104.0,86.0
2004-05-01 10:00:00,2.1,8.8,118.0,89.0
2004-05-01 11:00:00,1.9,9.2,105.0,86.0
2004-05-01 12:00:00,2.0,9.2,101.0,86.0
2004-05-01 13:00:00,1.3,6.1,65.0,66.0
2004-05-01 14:00:00,1.3,6.5,59.0,68.0
2004-05-01 15:00:00,1.8,9.2,80.0,82.0
2004-05-01 16:00:00,2.0,8.3,98.0,91.0
2004-05-01 17:00:00,1.8,8.3,89.0,95.0
2004-05-01 18:00:00,2.4,11.0,114.0,104.0
2004-05-01 19:00:00,4.0,14.7,195.0,131.0
